term;document_corpus;value
dialoguedialogue;40.txt_adboard_data;0.03406946850187439
standardization;30.txt_adboard_data;0.00650362883836131
coursecourse;4.txt_adboard_data;0.014608713843777642
types;40.txt_adboard_data;0.03406946850187439
half;4.txt_adboard_data;0.005877469704665384
identify;25.txt_adboard_data;0.005119364213804004
procedure;21.txt_adboard_data;0.003856489116657896
commentscomments;7.txt_adboard_data;0.00871393912706601
exact;16.txt_adboard_data;0.0049779786416947825
specialist;31.txt_adboard_data;0.0032371294681080116
still;20.txt_adboard_data;0.006988409445368192
judgement;1.txt_adboard_data;0.013168695272001091
foodfood;11.txt_adboard_data;0.01279841053451001
faster;36.txt_adboard_data;0.00545311610382424
help;19.txt_adboard_data;0.0026799062283549384
majoritymajority;8.txt_adboard_data;0.0056739069009997065
mocha;4.txt_adboard_data;0.02074621266315256
distribute;18.txt_adboard_data;0.01175181033767186
timetime;26.txt_adboard_data;0.0034498459014920832
fortunate;27.txt_adboard_data;0.011798534711501416
develop;25.txt_adboard_data;0.006294189943566624
practices;9.txt_adboard_data;0.005753929932563631
pre;8.txt_adboard_data;0.0046148584967828305
np;9.txt_adboard_data;0.005292400951044894
take;1.txt_adboard_data;0.0053771187566244265
recommend;5.txt_adboard_data;0.0065590423660445065
receiverreceiver;8.txt_adboard_data;0.0056739069009997065
taste;8.txt_adboard_data;0.0017779050462829772
expectations;28.txt_adboard_data;0.011186758837571713
see;5.txt_adboard_data;0.0007750189252318715
reasons;31.txt_adboard_data;0.005028093923152221
therapy;30.txt_adboard_data;0.0043035566266770835
weekweek;8.txt_adboard_data;0.0046148584967828305
knowledgeable;38.txt_adboard_data;0.012945345435822762
university;27.txt_adboard_data;0.00909092853743913
understand;16.txt_adboard_data;0.0021905234919899087
gi;22.txt_adboard_data;0.004799627043446767
rejected;16.txt_adboard_data;0.0049779786416947825
motilitymotility;24.txt_adboard_data;0.0030045081445827736
radiology;26.txt_adboard_data;0.0051445822842792355
program;13.txt_adboard_data;0.0029115294239722925
educational;5.txt_adboard_data;0.006889744094071073
peoplepeople;11.txt_adboard_data;0.006425201226135968
since;18.txt_adboard_data;0.004163534157930181
obligation;1.txt_adboard_data;0.013168695272001091
need;16.txt_adboard_data;0.0033104570059308705
patient;26.txt_adboard_data;0.00666552030061221
slide;33.txt_adboard_data;0.03239061540101193
reply;9.txt_adboard_data;0.006967897322109034
clinician;4.txt_adboard_data;0.009129220810192582
better;34.txt_adboard_data;0.0032759595642958815
optionsoptions;12.txt_adboard_data;0.01738953846504304
criteriacriteria;36.txt_adboard_data;0.0044352788342795334
work;13.txt_adboard_data;0.00935315256331235
improve;21.txt_adboard_data;0.010717048270640156
patients;29.txt_adboard_data;0.0015286232763227295
hear;14.txt_adboard_data;0.048995320117566674
members;24.txt_adboard_data;0.006219458244259718
duoconnect;28.txt_adboard_data;0.006546895991292573
rnrn;19.txt_adboard_data;0.003795889721311201
environment;40.txt_adboard_data;0.03406946850187439
view;28.txt_adboard_data;0.008619547057720063
lotslots;31.txt_adboard_data;0.011426375589859409
observationobservation;23.txt_adboard_data;0.01991191456677913
recommend;6.txt_adboard_data;0.028058125676968165
keep;8.txt_adboard_data;0.0029363064896505008
without;9.txt_adboard_data;0.007878304155125374
interested;36.txt_adboard_data;0.0020719338821002377
especially;28.txt_adboard_data;0.008619547057720063
calculator;12.txt_adboard_data;0.049924378283377896
reminders;0.txt_adboard_data;0.010343456469264076
trying;6.txt_adboard_data;0.040078745795623004
resulted;23.txt_adboard_data;0.008097653850252982
lunchlunch;6.txt_adboard_data;0.008301459612813327
unless;26.txt_adboard_data;0.007384901922113355
try;16.txt_adboard_data;0.0012613717754216174
recommending;5.txt_adboard_data;0.008635538796231603
reasonsreasons;2.txt_adboard_data;0.01818185707487826
advanced;30.txt_adboard_data;0.022109991113172058
abbvie;32.txt_adboard_data;0.004136920595677803
information;5.txt_adboard_data;0.0024409588013097165
evolving;29.txt_adboard_data;0.026151915962706395
would;28.txt_adboard_data;0.002408391263855514
send;8.txt_adboard_data;0.0035558100925659544
suggestion;8.txt_adboard_data;0.0023074292483914152
change;13.txt_adboard_data;0.004188772316703779
kept;26.txt_adboard_data;0.007384901922113355
coe;36.txt_adboard_data;0.016359348311472725
issues;27.txt_adboard_data;0.005511667866055711
sign;10.txt_adboard_data;0.013391378164007534
proceed;16.txt_adboard_data;0.0028205551665820474
comecome;21.txt_adboard_data;0.015219557650427493
thakkar;20.txt_adboard_data;0.006988409445368192
thakkarthakkar;25.txt_adboard_data;0.003944538484041385
solesole;6.txt_adboard_data;0.023578235344154336
onesones;19.txt_adboard_data;0.003508042841050363
msn;24.txt_adboard_data;0.0022831504428968644
received;9.txt_adboard_data;0.00904318828186935
optionoption;7.txt_adboard_data;0.018545814028625516
kidding;38.txt_adboard_data;0.018384020132199544
online;40.txt_adboard_data;0.0277103200563703
post;13.txt_adboard_data;0.004986099891635563
tubes;24.txt_adboard_data;0.004566300885793729
given;24.txt_adboard_data;0.0015548645610649295
tried;6.txt_adboard_data;0.006100992372940485
resourceresource;30.txt_adboard_data;0.004075792829394776
one;25.txt_adboard_data;0.0024333552310180227
ableable;7.txt_adboard_data;0.016505515642442674
complicated;31.txt_adboard_data;0.004646807517145173
phd;25.txt_adboard_data;0.01092726851276999
likelihood;2.txt_adboard_data;0.020429373265907796
fluoroscopyfluoroscopy;25.txt_adboard_data;0.006294189943566624
long;13.txt_adboard_data;0.007744694431395602
literacy;13.txt_adboard_data;0.008799933807356181
phone;16.txt_adboard_data;0.0025761562968850574
phrases;16.txt_adboard_data;0.0049779786416947825
nearly;19.txt_adboard_data;0.004313091831247744
product;5.txt_adboard_data;0.027354332102032818
depend;3.txt_adboard_data;0.030204248861443628
stories;18.txt_adboard_data;0.01911661320344533
feedbackfeedback;8.txt_adboard_data;0.0035558100925659544
numbernumber;16.txt_adboard_data;0.0035053080134533486
terrible;17.txt_adboard_data;0.0241633990891549
various;0.txt_adboard_data;0.010343456469264076
specific;18.txt_adboard_data;0.003634881991274592
tom;22.txt_adboard_data;0.0033675106771127975
productproduct;4.txt_adboard_data;0.023647826375032325
website;10.txt_adboard_data;0.011487480980061276
long;3.txt_adboard_data;0.01634130525024472
help;33.txt_adboard_data;0.0020620190014420036
versions;13.txt_adboard_data;0.017599867614712363
put;17.txt_adboard_data;0.012130779914944708
great;38.txt_adboard_data;0.004075249053505659
others;10.txt_adboard_data;0.009967248438681343
talked;0.txt_adboard_data;0.010343456469264076
phd;20.txt_adboard_data;0.007814652633374903
interventional;34.txt_adboard_data;0.004011209737518101
educator;30.txt_adboard_data;0.009287190460502599
members;25.txt_adboard_data;0.003257309487247886
back;30.txt_adboard_data;0.0023041625112188045
jessica;27.txt_adboard_data;0.0051393624761950675
water;6.txt_adboard_data;0.023578235344154336
standard;30.txt_adboard_data;0.0036849985188620094
new;31.txt_adboard_data;0.002024118144470673
stay;13.txt_adboard_data;0.008377544633407558
changing;23.txt_adboard_data;0.008097653850252982
sandeep;26.txt_adboard_data;0.004698808306787904
heather;31.txt_adboard_data;0.005713187794929704
books;12.txt_adboard_data;0.030690678237225686
already;19.txt_adboard_data;0.002495969191844481
without;31.txt_adboard_data;0.002024118144470673
fieldfield;24.txt_adboard_data;0.0030045081445827736
msn;19.txt_adboard_data;0.003277553945900725
participants;17.txt_adboard_data;0.029708576533634463
centers;16.txt_adboard_data;0.005641110333164095
davis;28.txt_adboard_data;0.005225877680408378
match;31.txt_adboard_data;0.004646807517145173
sanjiv;28.txt_adboard_data;0.022373517675143426
least;34.txt_adboard_data;0.005389213163564008
comment;17.txt_adboard_data;0.011287895789682097
discussionsdiscussions;32.txt_adboard_data;0.012503609652203056
serious;19.txt_adboard_data;0.008626183662495488
buy;5.txt_adboard_data;0.0043177693981158016
health;13.txt_adboard_data;0.007157404943470054
patient;15.txt_adboard_data;0.003591828462385236
educators;25.txt_adboard_data;0.004432135217010505
scheduling;36.txt_adboard_data;0.005644089860429523
sliding;32.txt_adboard_data;0.025007219304406112
rn;25.txt_adboard_data;0.0020824837574852668
signing;19.txt_adboard_data;0.003508042841050363
needed;36.txt_adboard_data;0.0028220449302147617
jejunumjejunum;24.txt_adboard_data;0.0030045081445827736
share;20.txt_adboard_data;0.016925656040613943
might;24.txt_adboard_data;0.0049703293564575535
symptoms;23.txt_adboard_data;0.007010616026906697
communication;1.txt_adboard_data;0.010006999813547957
disorder;29.txt_adboard_data;0.003559501148751381
responses;13.txt_adboard_data;0.02205950431833571
automatically;9.txt_adboard_data;0.027129564845608047
questions;1.txt_adboard_data;0.010006999813547957
patientspatients;35.txt_adboard_data;0.0015090564494789971
schedulesschedules;40.txt_adboard_data;0.03406946850187439
direct;25.txt_adboard_data;0.004432135217010505
plan;13.txt_adboard_data;0.012393174303489091
jr;18.txt_adboard_data;0.006658652386931036
point;9.txt_adboard_data;0.006021089015581424
concerns;19.txt_adboard_data;0.003508042841050363
clear;17.txt_adboard_data;0.01683307323416166
practice;32.txt_adboard_data;0.004429888194969486
notenote;16.txt_adboard_data;0.0049779786416947825
gi;20.txt_adboard_data;0.0036564431476439913
private;25.txt_adboard_data;0.006294189943566624
conversations;35.txt_adboard_data;0.014591424570745712
present;31.txt_adboard_data;0.004646807517145173
think;19.txt_adboard_data;0.000604195717761662
comfortable;16.txt_adboard_data;0.0023695199968485183
dnp;11.txt_adboard_data;0.011080338042526262
working;6.txt_adboard_data;0.006100992372940485
ir;36.txt_adboard_data;0.00667994488708409
local;1.txt_adboard_data;0.013629876577845763
believe;18.txt_adboard_data;0.004163534157930181
log;35.txt_adboard_data;0.014591424570745712
usually;26.txt_adboard_data;0.004321911779092896
enough;28.txt_adboard_data;0.015586178920520055
typisttypist;17.txt_adboard_data;0.029708576533634463
transitiontransition;27.txt_adboard_data;0.011798534711501416
regulatory;36.txt_adboard_data;0.0044352788342795334
annual;18.txt_adboard_data;0.009558306601722666
visibility;36.txt_adboard_data;0.00545311610382424
timetime;35.txt_adboard_data;0.0068163621918370144
tube;27.txt_adboard_data;0.010316703781032324
started;36.txt_adboard_data;0.011288179720859047
patient;20.txt_adboard_data;0.003604889656793909
j-tubej-tube;30.txt_adboard_data;0.005289710833878043
earlier;40.txt_adboard_data;0.019303983066699153
increase;36.txt_adboard_data;0.006179542303289889
frustrated;13.txt_adboard_data;0.008799933807356181
abbott;3.txt_adboard_data;0.02327277705584417
procedure;30.txt_adboard_data;0.008239784102141214
workflowworkflow;29.txt_adboard_data;0.008717305320902131
richard;28.txt_adboard_data;0.019370072429897762
beneficial;28.txt_adboard_data;0.029055108644846644
storiesstories;36.txt_adboard_data;0.0044352788342795334
documentdocument;11.txt_adboard_data;0.01279841053451001
like;3.txt_adboard_data;0.0034627623671783375
include;30.txt_adboard_data;0.002471080514378743
clarifyclarify;20.txt_adboard_data;0.013503898424379301
go;26.txt_adboard_data;0.0030040719240007514
time;39.txt_adboard_data;0.012054948269925852
patients;3.txt_adboard_data;0.002170645052378276
davis;30.txt_adboard_data;0.007413241543136228
problem;32.txt_adboard_data;0.007835951870654603
initial;22.txt_adboard_data;0.004586664910444517
sensesense;28.txt_adboard_data;0.013753970617423363
mind;1.txt_adboard_data;0.008252757821221337
biased;1.txt_adboard_data;0.013168695272001091
possibilitypossibility;18.txt_adboard_data;0.01175181033767186
accurately;34.txt_adboard_data;0.022643732114050658
answersanswers;8.txt_adboard_data;0.0028369534504998533
place;34.txt_adboard_data;0.006415043153262827
portion;11.txt_adboard_data;0.011080338042526262
yes;9.txt_adboard_data;0.010316970442300339
getting;8.txt_adboard_data;0.0017549621226016364
papa;8.txt_adboard_data;0.001997677446933688
observation;23.txt_adboard_data;0.016195307700505965
stepssteps;28.txt_adboard_data;0.013753970617423363
educator;36.txt_adboard_data;0.0025956856353142356
potential;13.txt_adboard_data;0.0033435710277494365
timetable;22.txt_adboard_data;0.008862940493327705
tell;32.txt_adboard_data;0.02033956152285766
contact;36.txt_adboard_data;0.0015778483657695288
easier;8.txt_adboard_data;0.0029363064896505008
dislodged;19.txt_adboard_data;0.008626183662495488
truncate;22.txt_adboard_data;0.008862940493327705
aspect;40.txt_adboard_data;0.023990456679231175
obese;13.txt_adboard_data;0.008799933807356181
regarding;32.txt_adboard_data;0.004136920595677803
know;24.txt_adboard_data;0.004662137671243529
tested;23.txt_adboard_data;0.009955957283389565
disorder;31.txt_adboard_data;0.006998526874006562
clinicians;6.txt_adboard_data;0.05910546553865186
include;5.txt_adboard_data;0.007853359779463425
prescription;16.txt_adboard_data;0.014933935925084348
clinician;9.txt_adboard_data;0.019570425449394874
emphasized;36.txt_adboard_data;0.00545311610382424
obstacle;2.txt_adboard_data;0.029012281771127406
pull;29.txt_adboard_data;0.005463093205597224
years;24.txt_adboard_data;0.003966336225787553
needs;39.txt_adboard_data;0.015924882140981932
sectionsection;12.txt_adboard_data;0.030690678237225686
treatment;18.txt_adboard_data;0.009597136008658786
orderorder;9.txt_adboard_data;0.007829220892323947
treatment;29.txt_adboard_data;0.02491650804125967
providersproviders;8.txt_adboard_data;0.0028158871281504373
look;9.txt_adboard_data;0.007829220892323947
made;27.txt_adboard_data;0.005511667866055711
electronic;15.txt_adboard_data;0.1894898389881303
practicespractices;34.txt_adboard_data;0.007972438347671336
clinicianclinician;9.txt_adboard_data;0.015658441784647894
available;32.txt_adboard_data;0.010211094204498911
patients;4.txt_adboard_data;0.0048506034690017335
considering;19.txt_adboard_data;0.008626183662495488
enhance;34.txt_adboard_data;0.006415043153262827
years;20.txt_adboard_data;0.005942292818270807
proteinprotein;13.txt_adboard_data;0.007157404943470054
tom;24.txt_adboard_data;0.0068494513286905916
prior;26.txt_adboard_data;0.0034498459014920832
seem;28.txt_adboard_data;0.007793089460260028
kitkit;3.txt_adboard_data;0.03268261050048944
beginning;36.txt_adboard_data;0.0030897711516449447
pagepage;0.txt_adboard_data;0.013424110605086055
believe;24.txt_adboard_data;0.002128926850980481
visitsvisits;31.txt_adboard_data;0.0040230150431326125
term;30.txt_adboard_data;0.015869132501634128
concerned;23.txt_adboard_data;0.0062393504171164
engagement;29.txt_adboard_data;0.008717305320902131
kits;3.txt_adboard_data;0.04654555411168834
keykey;16.txt_adboard_data;0.0035053080134533486
waste;5.txt_adboard_data;0.02755897637628429
phdphd;36.txt_adboard_data;0.0030897711516449447
facilitator;26.txt_adboard_data;0.006393544689575056
offer;8.txt_adboard_data;0.005993032340801065
lineline;18.txt_adboard_data;0.008275189171000626
instructionsinstructions;3.txt_adboard_data;0.02327277705584417
facilitate;30.txt_adboard_data;0.005289710833878043
frequent;8.txt_adboard_data;0.0017779050462829772
pas;31.txt_adboard_data;0.004646807517145173
